"date_time";"fuseau_hor";"dt_posix";"puissance"
"2015-12-09T04:59:59+01:00";"+01:00";2015-12-09 05:00:00;739,166666667
"2015-12-09T05:59:59+01:00";"+01:00";2015-12-09 06:00:00;683,166666667
"2015-12-09T06:59:59+01:00";"+01:00";2015-12-09 07:00:00;745,833333333
"2015-12-09T07:59:59+01:00";"+01:00";2015-12-09 08:00:00;886
"2015-12-09T08:59:59+01:00";"+01:00";2015-12-09 09:00:00;946,333333333
"2015-12-09T09:59:59+01:00";"+01:00";2015-12-09 10:00:00;874,166666667
"2015-12-09T10:59:59+01:00";"+01:00";2015-12-09 11:00:00;811,833333333
"2015-12-09T11:59:59+01:00";"+01:00";2015-12-09 12:00:00;769
"2015-12-09T12:59:59+01:00";"+01:00";2015-12-09 13:00:00;711
"2015-12-09T13:59:59+01:00";"+01:00";2015-12-09 14:00:00;702,833333333
"2015-12-09T14:59:59+01:00";"+01:00";2015-12-09 15:00:00;719,166666667
"2015-12-09T15:59:59+01:00";"+01:00";2015-12-09 16:00:00;733,5
"2015-12-09T16:59:59+01:00";"+01:00";2015-12-09 17:00:00;797,333333333
"2015-12-09T17:59:59+01:00";"+01:00";2015-12-09 18:00:00;872
"2015-12-09T18:59:59+01:00";"+01:00";2015-12-09 19:00:00;879,833333333
"2015-12-09T19:59:59+01:00";"+01:00";2015-12-09 20:00:00;916,833333333
"2015-12-09T20:59:59+01:00";"+01:00";2015-12-09 21:00:00;1078,5
"2015-12-09T21:59:59+01:00";"+01:00";2015-12-09 22:00:00;1169,5
"2015-12-09T22:59:59+01:00";"+01:00";2015-12-09 23:00:00;972,333333333
"2015-12-09T23:59:59+01:00";"+01:00";2015-12-10 00:00:00;785,666666667
"2015-12-10T00:59:59+01:00";"+01:00";2015-12-10 01:00:00;747,333333333
"2015-12-10T01:59:59+01:00";"+01:00";2015-12-10 02:00:00;741,666666667
"2015-12-10T02:59:59+01:00";"+01:00";2015-12-10 03:00:00;719,833333333
"2015-12-10T03:59:59+01:00";"+01:00";2015-12-10 04:00:00;745,166666667
"2015-12-10T04:59:59+01:00";"+01:00";2015-12-10 05:00:00;729,166666667
"2015-12-10T05:59:59+01:00";"+01:00";2015-12-10 06:00:00;646,833333333
"2015-12-10T06:59:59+01:00";"+01:00";2015-12-10 07:00:00;671
"2015-12-10T07:59:59+01:00";"+01:00";2015-12-10 08:00:00;796
"2015-12-10T08:59:59+01:00";"+01:00";2015-12-10 09:00:00;860,666666667
"2015-12-10T09:59:59+01:00";"+01:00";2015-12-10 10:00:00;896,5
"2015-12-10T10:59:59+01:00";"+01:00";2015-12-10 11:00:00;875,666666667
"2015-12-10T11:59:59+01:00";"+01:00";2015-12-10 12:00:00;732,166666667
"2015-12-10T12:59:59+01:00";"+01:00";2015-12-10 13:00:00;677,166666667
"2015-12-10T13:59:59+01:00";"+01:00";2015-12-10 14:00:00;653,166666667
"2015-12-10T14:59:59+01:00";"+01:00";2015-12-10 15:00:00;648,666666667
"2015-12-10T15:59:59+01:00";"+01:00";2015-12-10 16:00:00;690,333333333
"2015-12-10T16:59:59+01:00";"+01:00";2015-12-10 17:00:00;753,166666667
"2015-12-10T17:59:59+01:00";"+01:00";2015-12-10 18:00:00;800,833333333
"2015-12-10T18:59:59+01:00";"+01:00";2015-12-10 19:00:00;824,666666667
"2015-12-10T19:59:59+01:00";"+01:00";2015-12-10 20:00:00;843,666666667
"2015-12-10T20:59:59+01:00";"+01:00";2015-12-10 21:00:00;984,5
"2015-12-10T21:59:59+01:00";"+01:00";2015-12-10 22:00:00;1085,33333333
"2015-12-10T22:59:59+01:00";"+01:00";2015-12-10 23:00:00;953,5
"2015-12-10T23:59:59+01:00";"+01:00";2015-12-11 00:00:00;774,666666667
"2015-12-11T00:59:59+01:00";"+01:00";2015-12-11 01:00:00;715,833333333
"2015-12-11T01:59:59+01:00";"+01:00";2015-12-11 02:00:00;660,333333333
"2015-12-11T02:59:59+01:00";"+01:00";2015-12-11 03:00:00;645,333333333
"2015-12-11T03:59:59+01:00";"+01:00";2015-12-11 04:00:00;698,333333333
"2015-12-11T04:59:59+01:00";"+01:00";2015-12-11 05:00:00;685,5
"2015-12-11T05:59:59+01:00";"+01:00";2015-12-11 06:00:00;649,166666667
"2015-12-11T06:59:59+01:00";"+01:00";2015-12-11 07:00:00;675,166666667
"2015-12-11T07:59:59+01:00";"+01:00";2015-12-11 08:00:00;745,833333333
"2015-12-11T08:59:59+01:00";"+01:00";2015-12-11 09:00:00;740,166666667
"2015-12-11T09:59:59+01:00";"+01:00";2015-12-11 10:00:00;764,166666667
"2015-12-11T10:59:59+01:00";"+01:00";2015-12-11 11:00:00;769,333333333
"2015-12-11T11:59:59+01:00";"+01:00";2015-12-11 12:00:00;725
"2015-12-11T12:59:59+01:00";"+01:00";2015-12-11 13:00:00;631,833333333
"2015-12-11T13:59:59+01:00";"+01:00";2015-12-11 14:00:00;579,333333333
"2015-12-11T14:59:59+01:00";"+01:00";2015-12-11 15:00:00;593,166666667
"2015-12-11T15:59:59+01:00";"+01:00";2015-12-11 16:00:00;640,333333333
"2015-12-11T16:59:59+01:00";"+01:00";2015-12-11 17:00:00;721,666666667
"2015-12-11T17:59:59+01:00";"+01:00";2015-12-11 18:00:00;832
"2015-12-11T18:59:59+01:00";"+01:00";2015-12-11 19:00:00;818,333333333
"2015-12-11T19:59:59+01:00";"+01:00";2015-12-11 20:00:00;796,833333333
"2015-12-11T20:59:59+01:00";"+01:00";2015-12-11 21:00:00;913,5
"2015-12-11T21:59:59+01:00";"+01:00";2015-12-11 22:00:00;1025,5
"2015-12-11T22:59:59+01:00";"+01:00";2015-12-11 23:00:00;883,333333333
"2015-12-11T23:59:59+01:00";"+01:00";2015-12-12 00:00:00;742,833333333
"2015-12-12T00:59:59+01:00";"+01:00";2015-12-12 01:00:00;676,166666667
"2015-12-12T01:59:59+01:00";"+01:00";2015-12-12 02:00:00;604,666666667
"2015-12-12T02:59:59+01:00";"+01:00";2015-12-12 03:00:00;571,5
"2015-12-12T03:59:59+01:00";"+01:00";2015-12-12 04:00:00;627,166666667
"2015-12-12T04:59:59+01:00";"+01:00";2015-12-12 05:00:00;647,833333333
"2015-12-12T05:59:59+01:00";"+01:00";2015-12-12 06:00:00;640,5
"2015-12-12T06:59:59+01:00";"+01:00";2015-12-12 07:00:00;646,166666667
"2015-12-12T07:59:59+01:00";"+01:00";2015-12-12 08:00:00;721,5
"2015-12-12T08:59:59+01:00";"+01:00";2015-12-12 09:00:00;754,166666667
"2015-12-12T09:59:59+01:00";"+01:00";2015-12-12 10:00:00;773,666666667
"2015-12-12T10:59:59+01:00";"+01:00";2015-12-12 11:00:00;784,166666667
"2015-12-12T11:59:59+01:00";"+01:00";2015-12-12 12:00:00;784,166666667
"2015-12-12T12:59:59+01:00";"+01:00";2015-12-12 13:00:00;670,333333333
"2015-12-12T13:59:59+01:00";"+01:00";2015-12-12 14:00:00;631,5
"2015-12-12T14:59:59+01:00";"+01:00";2015-12-12 15:00:00;593,666666667
"2015-12-12T15:59:59+01:00";"+01:00";2015-12-12 16:00:00;631
"2015-12-12T16:59:59+01:00";"+01:00";2015-12-12 17:00:00;752
"2015-12-12T17:59:59+01:00";"+01:00";2015-12-12 18:00:00;863,833333333
"2015-12-12T18:59:59+01:00";"+01:00";2015-12-12 19:00:00;856,333333333
"2015-12-12T19:59:59+01:00";"+01:00";2015-12-12 20:00:00;822,5
"2015-12-12T20:59:59+01:00";"+01:00";2015-12-12 21:00:00;955,333333333
"2015-12-12T21:59:59+01:00";"+01:00";2015-12-12 22:00:00;1022,16666667
"2015-12-12T22:59:59+01:00";"+01:00";2015-12-12 23:00:00;924,5
"2015-12-12T23:59:59+01:00";"+01:00";2015-12-13 00:00:00;848,833333333
"2015-12-13T00:59:59+01:00";"+01:00";2015-12-13 01:00:00;772
"2015-12-13T01:59:59+01:00";"+01:00";2015-12-13 02:00:00;647,666666667
"2015-12-13T02:59:59+01:00";"+01:00";2015-12-13 03:00:00;604,5
"2015-12-13T03:59:59+01:00";"+01:00";2015-12-13 04:00:00;622,333333333
"2015-12-13T04:59:59+01:00";"+01:00";2015-12-13 05:00:00;666,333333333
"2015-12-13T05:59:59+01:00";"+01:00";2015-12-13 06:00:00;692
"2015-12-13T06:59:59+01:00";"+01:00";2015-12-13 07:00:00;670
"2015-12-13T07:59:59+01:00";"+01:00";2015-12-13 08:00:00;701,166666667
"2015-12-13T08:59:59+01:00";"+01:00";2015-12-13 09:00:00;759,166666667
"2015-12-13T09:59:59+01:00";"+01:00";2015-12-13 10:00:00;804
"2015-12-13T10:59:59+01:00";"+01:00";2015-12-13 11:00:00;834,833333333
"2015-12-13T11:59:59+01:00";"+01:00";2015-12-13 12:00:00;853,666666667
"2015-12-13T12:59:59+01:00";"+01:00";2015-12-13 13:00:00;774
"2015-12-13T13:59:59+01:00";"+01:00";2015-12-13 14:00:00;688
"2015-12-13T14:59:59+01:00";"+01:00";2015-12-13 15:00:00;624,333333333
"2015-12-13T15:59:59+01:00";"+01:00";2015-12-13 16:00:00;590,833333333
"2015-12-13T16:59:59+01:00";"+01:00";2015-12-13 17:00:00;682,166666667
"2015-12-13T17:59:59+01:00";"+01:00";2015-12-13 18:00:00;849,666666667
"2015-12-13T18:59:59+01:00";"+01:00";2015-12-13 19:00:00;859
"2015-12-13T19:59:59+01:00";"+01:00";2015-12-13 20:00:00;830,666666667
"2015-12-13T20:59:59+01:00";"+01:00";2015-12-13 21:00:00;948
"2015-12-13T21:59:59+01:00";"+01:00";2015-12-13 22:00:00;1025,33333333
"2015-12-13T22:59:59+01:00";"+01:00";2015-12-13 23:00:00;884,833333333
"2015-12-13T23:59:59+01:00";"+01:00";2015-12-14 00:00:00;806
"2015-12-14T00:59:59+01:00";"+01:00";2015-12-14 01:00:00;748,666666667
"2015-12-14T01:59:59+01:00";"+01:00";2015-12-14 02:00:00;632,166666667
"2015-12-14T02:59:59+01:00";"+01:00";2015-12-14 03:00:00;609,833333333
"2015-12-14T03:59:59+01:00";"+01:00";2015-12-14 04:00:00;606,666666667
"2015-12-14T04:59:59+01:00";"+01:00";2015-12-14 05:00:00;633,833333333
"2015-12-14T05:59:59+01:00";"+01:00";2015-12-14 06:00:00;673,5
"2015-12-14T06:59:59+01:00";"+01:00";2015-12-14 07:00:00;761,833333333
"2015-12-14T07:59:59+01:00";"+01:00";2015-12-14 08:00:00;801,5
"2015-12-14T08:59:59+01:00";"+01:00";2015-12-14 09:00:00;795,166666667
"2015-12-14T09:59:59+01:00";"+01:00";2015-12-14 10:00:00;817
"2015-12-14T10:59:59+01:00";"+01:00";2015-12-14 11:00:00;824,5
"2015-12-14T11:59:59+01:00";"+01:00";2015-12-14 12:00:00;836
"2015-12-14T12:59:59+01:00";"+01:00";2015-12-14 13:00:00;802,5
"2015-12-14T13:59:59+01:00";"+01:00";2015-12-14 14:00:00;664,833333333
"2015-12-14T14:59:59+01:00";"+01:00";2015-12-14 15:00:00;650,333333333
"2015-12-14T15:59:59+01:00";"+01:00";2015-12-14 16:00:00;679,166666667
"2015-12-14T16:59:59+01:00";"+01:00";2015-12-14 17:00:00;700,833333333
"2015-12-14T17:59:59+01:00";"+01:00";2015-12-14 18:00:00;857,5
"2015-12-14T18:59:59+01:00";"+01:00";2015-12-14 19:00:00;891,5
"2015-12-14T19:59:59+01:00";"+01:00";2015-12-14 20:00:00;855
"2015-12-14T20:59:59+01:00";"+01:00";2015-12-14 21:00:00;917,833333333
"2015-12-14T21:59:59+01:00";"+01:00";2015-12-14 22:00:00;976
"2015-12-14T22:59:59+01:00";"+01:00";2015-12-14 23:00:00;812,666666667
"2015-12-14T23:59:59+01:00";"+01:00";2015-12-15 00:00:00;767,166666667
"2015-12-15T00:59:59+01:00";"+01:00";2015-12-15 01:00:00;771,833333333
"2015-12-15T01:59:59+01:00";"+01:00";2015-12-15 02:00:00;672,166666667
"2015-12-15T02:59:59+01:00";"+01:00";2015-12-15 03:00:00;593,666666667
"2015-12-15T03:59:59+01:00";"+01:00";2015-12-15 04:00:00;602,5
"2015-12-15T04:59:59+01:00";"+01:00";2015-12-15 05:00:00;585,666666667
"2015-12-15T05:59:59+01:00";"+01:00";2015-12-15 06:00:00;623,166666667
"2015-12-15T06:59:59+01:00";"+01:00";2015-12-15 07:00:00;712,5
"2015-12-15T07:59:59+01:00";"+01:00";2015-12-15 08:00:00;803,333333333
"2015-12-15T08:59:59+01:00";"+01:00";2015-12-15 09:00:00;804
"2015-12-15T09:59:59+01:00";"+01:00";2015-12-15 10:00:00;805,833333333
"2015-12-15T10:59:59+01:00";"+01:00";2015-12-15 11:00:00;826
"2015-12-15T11:59:59+01:00";"+01:00";2015-12-15 12:00:00;860
"2015-12-15T12:59:59+01:00";"+01:00";2015-12-15 13:00:00;859
"2015-12-15T13:59:59+01:00";"+01:00";2015-12-15 14:00:00;818,166666667
"2015-12-15T14:59:59+01:00";"+01:00";2015-12-15 15:00:00;712,666666667
"2015-12-15T15:59:59+01:00";"+01:00";2015-12-15 16:00:00;695,666666667
"2015-12-15T16:59:59+01:00";"+01:00";2015-12-15 17:00:00;706,333333333
"2015-12-15T17:59:59+01:00";"+01:00";2015-12-15 18:00:00;829,5
"2015-12-15T18:59:59+01:00";"+01:00";2015-12-15 19:00:00;902,5
"2015-12-15T19:59:59+01:00";"+01:00";2015-12-15 20:00:00;845,333333333
"2015-12-15T20:59:59+01:00";"+01:00";2015-12-15 21:00:00;918,166666667
"2015-12-15T21:59:59+01:00";"+01:00";2015-12-15 22:00:00;966,5
"2015-12-15T22:59:59+01:00";"+01:00";2015-12-15 23:00:00;826,666666667
"2015-12-15T23:59:59+01:00";"+01:00";2015-12-16 00:00:00;743
"2015-12-16T00:59:59+01:00";"+01:00";2015-12-16 01:00:00;725,666666667
"2015-12-16T01:59:59+01:00";"+01:00";2015-12-16 02:00:00;690,166666667
"2015-12-16T02:59:59+01:00";"+01:00";2015-12-16 03:00:00;598,833333333
"2015-12-16T03:59:59+01:00";"+01:00";2015-12-16 04:00:00;584,333333333
"2015-12-16T04:59:59+01:00";"+01:00";2015-12-16 05:00:00;563,333333333
"2015-12-16T05:59:59+01:00";"+01:00";2015-12-16 06:00:00;574,5
"2015-12-16T06:59:59+01:00";"+01:00";2015-12-16 07:00:00;660,166666667
"2015-12-16T07:59:59+01:00";"+01:00";2015-12-16 08:00:00;780,333333333
"2015-12-16T08:59:59+01:00";"+01:00";2015-12-16 09:00:00;816,166666667
"2015-12-16T09:59:59+01:00";"+01:00";2015-12-16 10:00:00;740,166666667
"2015-12-16T10:59:59+01:00";"+01:00";2015-12-16 11:00:00;749
"2015-12-16T11:59:59+01:00";"+01:00";2015-12-16 12:00:00;782,166666667
"2015-12-16T12:59:59+01:00";"+01:00";2015-12-16 13:00:00;740,833333333
"2015-12-16T13:59:59+01:00";"+01:00";2015-12-16 14:00:00;745,666666667
"2015-12-16T14:59:59+01:00";"+01:00";2015-12-16 15:00:00;752,166666667
"2015-12-16T15:59:59+01:00";"+01:00";2015-12-16 16:00:00;732,833333333
"2015-12-16T16:59:59+01:00";"+01:00";2015-12-16 17:00:00;766,5
"2015-12-16T17:59:59+01:00";"+01:00";2015-12-16 18:00:00;817,5
"2015-12-16T18:59:59+01:00";"+01:00";2015-12-16 19:00:00;880,333333333
"2015-12-16T19:59:59+01:00";"+01:00";2015-12-16 20:00:00;873,833333333
"2015-12-16T20:59:59+01:00";"+01:00";2015-12-16 21:00:00;980,833333333
"2015-12-16T21:59:59+01:00";"+01:00";2015-12-16 22:00:00;1030,33333333
"2015-12-16T22:59:59+01:00";"+01:00";2015-12-16 23:00:00;845
"2015-12-16T23:59:59+01:00";"+01:00";2015-12-17 00:00:00;729,833333333
"2015-12-17T00:59:59+01:00";"+01:00";2015-12-17 01:00:00;719,666666667
"2015-12-17T01:59:59+01:00";"+01:00";2015-12-17 02:00:00;705,666666667
"2015-12-17T02:59:59+01:00";"+01:00";2015-12-17 03:00:00;662,166666667
"2015-12-17T03:59:59+01:00";"+01:00";2015-12-17 04:00:00;615,666666667
"2015-12-17T04:59:59+01:00";"+01:00";2015-12-17 05:00:00;585,666666667
"2015-12-17T05:59:59+01:00";"+01:00";2015-12-17 06:00:00;589,666666667
"2015-12-17T06:59:59+01:00";"+01:00";2015-12-17 07:00:00;674,333333333
"2015-12-17T07:59:59+01:00";"+01:00";2015-12-17 08:00:00;752,333333333
"2015-12-17T08:59:59+01:00";"+01:00";2015-12-17 09:00:00;812,333333333
"2015-12-17T09:59:59+01:00";"+01:00";2015-12-17 10:00:00;826,666666667
"2015-12-17T10:59:59+01:00";"+01:00";2015-12-17 11:00:00;762,166666667
"2015-12-17T11:59:59+01:00";"+01:00";2015-12-17 12:00:00;776,666666667
"2015-12-17T12:59:59+01:00";"+01:00";2015-12-17 13:00:00;735,833333333
"2015-12-17T13:59:59+01:00";"+01:00";2015-12-17 14:00:00;754,333333333
"2015-12-17T14:59:59+01:00";"+01:00";2015-12-17 15:00:00;743,333333333
"2015-12-17T15:59:59+01:00";"+01:00";2015-12-17 16:00:00;706,5
"2015-12-17T16:59:59+01:00";"+01:00";2015-12-17 17:00:00;672,333333333
"2015-12-17T17:59:59+01:00";"+01:00";2015-12-17 18:00:00;763,833333333
"2015-12-17T18:59:59+01:00";"+01:00";2015-12-17 19:00:00;815
"2015-12-17T19:59:59+01:00";"+01:00";2015-12-17 20:00:00;829,666666667
"2015-12-17T20:59:59+01:00";"+01:00";2015-12-17 21:00:00;971,5
"2015-12-17T21:59:59+01:00";"+01:00";2015-12-17 22:00:00;1047,66666667
"2015-12-17T22:59:59+01:00";"+01:00";2015-12-17 23:00:00;849,5
"2015-12-17T23:59:59+01:00";"+01:00";2015-12-18 00:00:00;719,666666667
"2015-12-18T00:59:59+01:00";"+01:00";2015-12-18 01:00:00;678
"2015-12-18T01:59:59+01:00";"+01:00";2015-12-18 02:00:00;644,333333333
"2015-12-18T02:59:59+01:00";"+01:00";2015-12-18 03:00:00;662,166666667
"2015-12-18T03:59:59+01:00";"+01:00";2015-12-18 04:00:00;656,333333333
"2015-12-18T04:59:59+01:00";"+01:00";2015-12-18 05:00:00;633,333333333
"2015-12-18T05:59:59+01:00";"+01:00";2015-12-18 06:00:00;620,166666667
"2015-12-18T06:59:59+01:00";"+01:00";2015-12-18 07:00:00;694,166666667
"2015-12-18T07:59:59+01:00";"+01:00";2015-12-18 08:00:00;761,666666667
"2015-12-18T08:59:59+01:00";"+01:00";2015-12-18 09:00:00;807,333333333
"2015-12-18T09:59:59+01:00";"+01:00";2015-12-18 10:00:00;787,5
"2015-12-18T10:59:59+01:00";"+01:00";2015-12-18 11:00:00;726
"2015-12-18T11:59:59+01:00";"+01:00";2015-12-18 12:00:00;671,333333333
"2015-12-18T12:59:59+01:00";"+01:00";2015-12-18 13:00:00;647
"2015-12-18T13:59:59+01:00";"+01:00";2015-12-18 14:00:00;634,333333333
"2015-12-18T14:59:59+01:00";"+01:00";2015-12-18 15:00:00;655,833333333
"2015-12-18T15:59:59+01:00";"+01:00";2015-12-18 16:00:00;717,5
"2015-12-18T16:59:59+01:00";"+01:00";2015-12-18 17:00:00;723,333333333
"2015-12-18T17:59:59+01:00";"+01:00";2015-12-18 18:00:00;732,666666667
"2015-12-18T18:59:59+01:00";"+01:00";2015-12-18 19:00:00;757,5
"2015-12-18T19:59:59+01:00";"+01:00";2015-12-18 20:00:00;781,666666667
"2015-12-18T20:59:59+01:00";"+01:00";2015-12-18 21:00:00;956,333333333
"2015-12-18T21:59:59+01:00";"+01:00";2015-12-18 22:00:00;1047
"2015-12-18T22:59:59+01:00";"+01:00";2015-12-18 23:00:00;873
"2015-12-18T23:59:59+01:00";"+01:00";2015-12-19 00:00:00;737,333333333
"2015-12-19T00:59:59+01:00";"+01:00";2015-12-19 01:00:00;662,166666667
"2015-12-19T01:59:59+01:00";"+01:00";2015-12-19 02:00:00;602
"2015-12-19T02:59:59+01:00";"+01:00";2015-12-19 03:00:00;589,5
"2015-12-19T03:59:59+01:00";"+01:00";2015-12-19 04:00:00;624
"2015-12-19T04:59:59+01:00";"+01:00";2015-12-19 05:00:00;625,833333333
"2015-12-19T05:59:59+01:00";"+01:00";2015-12-19 06:00:00;596,166666667
"2015-12-19T06:59:59+01:00";"+01:00";2015-12-19 07:00:00;582,5
"2015-12-19T07:59:59+01:00";"+01:00";2015-12-19 08:00:00;675,5
"2015-12-19T08:59:59+01:00";"+01:00";2015-12-19 09:00:00;748,333333333
"2015-12-19T09:59:59+01:00";"+01:00";2015-12-19 10:00:00;791,666666667
"2015-12-19T10:59:59+01:00";"+01:00";2015-12-19 11:00:00;796
"2015-12-19T11:59:59+01:00";"+01:00";2015-12-19 12:00:00;758
"2015-12-19T12:59:59+01:00";"+01:00";2015-12-19 13:00:00;736,5
"2015-12-19T13:59:59+01:00";"+01:00";2015-12-19 14:00:00;703,333333333
"2015-12-19T14:59:59+01:00";"+01:00";2015-12-19 15:00:00;720,333333333
"2015-12-19T15:59:59+01:00";"+01:00";2015-12-19 16:00:00;775,166666667
"2015-12-19T16:59:59+01:00";"+01:00";2015-12-19 17:00:00;790,666666667
"2015-12-19T17:59:59+01:00";"+01:00";2015-12-19 18:00:00;885,166666667
"2015-12-19T18:59:59+01:00";"+01:00";2015-12-19 19:00:00;875,166666667
"2015-12-19T19:59:59+01:00";"+01:00";2015-12-19 20:00:00;835,5
"2015-12-19T20:59:59+01:00";"+01:00";2015-12-19 21:00:00;966,5
"2015-12-19T21:59:59+01:00";"+01:00";2015-12-19 22:00:00;1054,66666667
"2015-12-19T22:59:59+01:00";"+01:00";2015-12-19 23:00:00;922,333333333
"2015-12-19T23:59:59+01:00";"+01:00";2015-12-20 00:00:00;818,833333333
"2015-12-20T00:59:59+01:00";"+01:00";2015-12-20 01:00:00;731,166666667
"2015-12-20T01:59:59+01:00";"+01:00";2015-12-20 02:00:00;644,833333333
"2015-12-20T02:59:59+01:00";"+01:00";2015-12-20 03:00:00;594,666666667
"2015-12-20T03:59:59+01:00";"+01:00";2015-12-20 04:00:00;613,166666667
"2015-12-20T04:59:59+01:00";"+01:00";2015-12-20 05:00:00;638,333333333
"2015-12-20T05:59:59+01:00";"+01:00";2015-12-20 06:00:00;642,5
"2015-12-20T06:59:59+01:00";"+01:00";2015-12-20 07:00:00;652,166666667
"2015-12-20T07:59:59+01:00";"+01:00";2015-12-20 08:00:00;689,5
"2015-12-20T08:59:59+01:00";"+01:00";2015-12-20 09:00:00;716,833333333
"2015-12-20T09:59:59+01:00";"+01:00";2015-12-20 10:00:00;813,666666667
"2015-12-20T10:59:59+01:00";"+01:00";2015-12-20 11:00:00;878
"2015-12-20T11:59:59+01:00";"+01:00";2015-12-20 12:00:00;806
"2015-12-20T12:59:59+01:00";"+01:00";2015-12-20 13:00:00;772
"2015-12-20T13:59:59+01:00";"+01:00";2015-12-20 14:00:00;649
"2015-12-20T14:59:59+01:00";"+01:00";2015-12-20 15:00:00;588,833333333
"2015-12-20T15:59:59+01:00";"+01:00";2015-12-20 16:00:00;622
"2015-12-20T16:59:59+01:00";"+01:00";2015-12-20 17:00:00;728,333333333
"2015-12-20T17:59:59+01:00";"+01:00";2015-12-20 18:00:00;865,833333333
"2015-12-20T18:59:59+01:00";"+01:00";2015-12-20 19:00:00;905,666666667
"2015-12-20T19:59:59+01:00";"+01:00";2015-12-20 20:00:00;913,333333333
"2015-12-20T20:59:59+01:00";"+01:00";2015-12-20 21:00:00;1012,83333333
"2015-12-20T21:59:59+01:00";"+01:00";2015-12-20 22:00:00;1110
"2015-12-20T22:59:59+01:00";"+01:00";2015-12-20 23:00:00;979,166666667
"2015-12-20T23:59:59+01:00";"+01:00";2015-12-21 00:00:00;865,666666667
"2015-12-21T00:59:59+01:00";"+01:00";2015-12-21 01:00:00;847
"2015-12-21T01:59:59+01:00";"+01:00";2015-12-21 02:00:00;743
"2015-12-21T02:59:59+01:00";"+01:00";2015-12-21 03:00:00;672,166666667
"2015-12-21T03:59:59+01:00";"+01:00";2015-12-21 04:00:00;690
"2015-12-21T04:59:59+01:00";"+01:00";2015-12-21 05:00:00;686,833333333
"2015-12-21T05:59:59+01:00";"+01:00";2015-12-21 06:00:00;707,666666667
"2015-12-21T06:59:59+01:00";"+01:00";2015-12-21 07:00:00;778
"2015-12-21T07:59:59+01:00";"+01:00";2015-12-21 08:00:00;830,5
"2015-12-21T08:59:59+01:00";"+01:00";2015-12-21 09:00:00;815
"2015-12-21T09:59:59+01:00";"+01:00";2015-12-21 10:00:00;852,833333333
"2015-12-21T10:59:59+01:00";"+01:00";2015-12-21 11:00:00;925,166666667
"2015-12-21T11:59:59+01:00";"+01:00";2015-12-21 12:00:00;988,5
"2015-12-21T12:59:59+01:00";"+01:00";2015-12-21 13:00:00;981,166666667
"2015-12-21T13:59:59+01:00";"+01:00";2015-12-21 14:00:00;927,666666667
"2015-12-21T14:59:59+01:00";"+01:00";2015-12-21 15:00:00;878,666666667
"2015-12-21T15:59:59+01:00";"+01:00";2015-12-21 16:00:00;865
"2015-12-21T16:59:59+01:00";"+01:00";2015-12-21 17:00:00;850,333333333
"2015-12-21T17:59:59+01:00";"+01:00";2015-12-21 18:00:00;924,833333333
"2015-12-21T18:59:59+01:00";"+01:00";2015-12-21 19:00:00;962,666666667
"2015-12-21T19:59:59+01:00";"+01:00";2015-12-21 20:00:00;935,666666667
"2015-12-21T20:59:59+01:00";"+01:00";2015-12-21 21:00:00;1001
"2015-12-21T21:59:59+01:00";"+01:00";2015-12-21 22:00:00;1051,5
"2015-12-21T22:59:59+01:00";"+01:00";2015-12-21 23:00:00;904,333333333
"2015-12-21T23:59:59+01:00";"+01:00";2015-12-22 00:00:00;814,666666667
"2015-12-22T00:59:59+01:00";"+01:00";2015-12-22 01:00:00;788,333333333
"2015-12-22T01:59:59+01:00";"+01:00";2015-12-22 02:00:00;719,666666667
"2015-12-22T02:59:59+01:00";"+01:00";2015-12-22 03:00:00;676
"2015-12-22T03:59:59+01:00";"+01:00";2015-12-22 04:00:00;631,5
"2015-12-22T04:59:59+01:00";"+01:00";2015-12-22 05:00:00;612,333333333
"2015-12-22T05:59:59+01:00";"+01:00";2015-12-22 06:00:00;620,166666667
"2015-12-22T06:59:59+01:00";"+01:00";2015-12-22 07:00:00;708,833333333
"2015-12-22T07:59:59+01:00";"+01:00";2015-12-22 08:00:00;795,166666667
"2015-12-22T08:59:59+01:00";"+01:00";2015-12-22 09:00:00;829,5
"2015-12-22T09:59:59+01:00";"+01:00";2015-12-22 10:00:00;822,5
"2015-12-22T10:59:59+01:00";"+01:00";2015-12-22 11:00:00;806,166666667
"2015-12-22T11:59:59+01:00";"+01:00";2015-12-22 12:00:00;828,666666667
"2015-12-22T12:59:59+01:00";"+01:00";2015-12-22 13:00:00;827,333333333
"2015-12-22T13:59:59+01:00";"+01:00";2015-12-22 14:00:00;825
"2015-12-22T14:59:59+01:00";"+01:00";2015-12-22 15:00:00;823,833333333
"2015-12-22T15:59:59+01:00";"+01:00";2015-12-22 16:00:00;807,5
"2015-12-22T16:59:59+01:00";"+01:00";2015-12-22 17:00:00;800
"2015-12-22T17:59:59+01:00";"+01:00";2015-12-22 18:00:00;899
"2015-12-22T18:59:59+01:00";"+01:00";2015-12-22 19:00:00;916,166666667
"2015-12-22T19:59:59+01:00";"+01:00";2015-12-22 20:00:00;936
"2015-12-22T20:59:59+01:00";"+01:00";2015-12-22 21:00:00;1069,33333333
"2015-12-22T21:59:59+01:00";"+01:00";2015-12-22 22:00:00;1116,5
"2015-12-22T22:59:59+01:00";"+01:00";2015-12-22 23:00:00;940,166666667
